💖丨港澳台,#genre#
上海新闻,http://223.111.195.50/tencent-upcloud-live.bestvcdn.com.cn:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻,http://223.111.195.52/keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻,http://112.132.214.218/liveplay-kk.rtxapp.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻,http://121.51.74.85/keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海新闻,http://219.151.139.35/keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海都市,http://223.111.195.50/tencent-upcloud-live.bestvcdn.com.cn:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://112.132.214.218/liveplay-kk.rtxapp.com/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市,http://117.148.129.68/PLTV/88888888/224/3221231618/index.m3u8#http://117.148.129.5/PLTV/88888888/224/3221231618/index.m3u8
东方影视,http://223.111.195.50/tencent-upcloud-live.bestvcdn.com.cn:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://112.132.214.218/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://117.148.179.166:80/PLTV/88888888/224/3221231639/index.m3u8?$咪咕移动1080P
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8?sign=1652235852-b438e8ea2e5d604c3ec63eca1ec4f9be
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/d1.m3u8
东方影视,http://219.151.139.35/keonline.shanghai.liveplay.qq.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8
东方影视,http://39.134.168.67/0000000000001001/1/index.m3u8?Contentid=5000000010000032212&livemode=1&stbId=10&channel-id=bestzb
东方影视,http://namama.3322.org:4000/udp/239.45.3.237:5140
东方影视,http://www.happyspace.party:4022/udp/239.45.3.237:5140
东方影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://218.82.61.98:4022/udp/239.45.3.237:5140
东方影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://58.32.42.198:8888/udp/239.45.3.237:5140

湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT
湖南电视剧,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://home.111818.xyz:8888/udp/239.76.253.108:9000
湖南电视剧,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://175.0.38.128:8888/udp/239.76.253.108:9000
湖南电影,http://[2409:8087:5050:20::3023]/000000001000/HD-8000k-1080P-xiaoxiangdy/index.m3u8
湖南电影,http://iptv.wolink.cc:889/hls/56/index.m3u8
湖南电影,http://cy731.7766.org:9901/tsfile/live/1104_1.m3u8
湖南电影,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000038/main.m3u8?IASHttpSessionId=OTT
湖南电影,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://home.111818.xyz:8888/udp/239.76.253.106:9000
湖南电影,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://175.0.38.128:8888/udp/239.76.253.106:9000
湖南国际,http://iptv.wolink.cc:889/hls/52/index.m3u8
湖南国际,http://cy731.7766.org:9901/tsfile/live/1134_1.m3u8
湖南经视,http://iptv.wolink.cc:889/hls/53/index.m3u8
湖南经视,http://cy731.7766.org:9901/tsfile/live/1058_1.m3u8
湖南都市,http://iptv.wolink.cc:889/hls/54/index.m3u8
湖南都市,http://cy731.7766.org:9901/tsfile/live/1057_1.m3u8
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://home.111818.xyz:8888/udp/239.76.253.104:9000
湖南都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://175.0.38.128:8888/udp/239.76.253.104:9000
湖南娱乐,http://iptv.wolink.cc:889/hls/55/index.m3u8
湖南娱乐,http://cy731.7766.org:9901/tsfile/live/1101_1.m3u8
湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://home.111818.xyz:8888/udp/239.76.253.105:9000
湖南娱乐,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://175.0.38.128:8888/udp/239.76.253.105:9000
湖南公共,http://iptv.wolink.cc:889/hls/59/index.m3u8
湖南公共,http://cy731.7766.org:9901/tsfile/live/1055_1.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/zonghe/chunklist_w277614368.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
娄底综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
娄底综合,http://119.39.242.52:1935/live/zonghe/chunklist_w1680005588.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/_definst_/zonghe/playlist.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/_definst_/zonghe/chunklist_w2136014950.m3u8

湖北影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.56.94.140:8889/udp/228.0.0.205:6108
湖北影视,http://ned2188.eicp.net:8888/udp/239.69.1.204:10866
湖北影视,http://hzzzz530.com:4022/udp/239.69.1.204:10866
湖北生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.56.94.140:8889/udp/228.0.0.204:6108
湖北生活,http://ned2188.eicp.net:8888/udp/239.69.1.205:10872
湖北生活,http://hzzzz530.com:4022/udp/239.69.1.205:10872
湖北综合,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.56.94.140:8889/udp/228.0.0.126:6108
湖北综合,http://ned2188.eicp.net:8888/udp/239.69.1.42:9892
湖北综合,http://hzzzz530.com:4022/udp/239.69.1.42:9892
湖北公共,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.56.94.140:8889/udp/228.0.0.124:6108
湖北公共,http://ned2188.eicp.net:8888/udp/239.69.1.40:9880
湖北公共,http://hzzzz530.com:4022/udp/239.69.1.40:9880
湖北经视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.56.94.140:8889/udp/228.0.0.125:6108
湖北经视http://ned2188.eicp.net:8888/udp/239.69.1.41:9886
湖北经视http://hzzzz530.com:4022/udp/239.69.1.41:9886
武汉电视剧,http://113.57.109.37:9901/tsfile/live/1019_1.m3u8

浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
舟山新闻,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山新闻,http://117.169.121.162:6610/PLTV/88888910/224/3221225764/index.m3u8
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed
自山公共http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed

北京文艺,http://111.13.42.238/PLTV/88888888/224/3221226440/1.m3u8
北京文艺,http://live.cooltv.top/tv/btime.php?id=btvwy 
北京文艺,http://lay6.3322.org:4022/udp/239.3.1.242:8000
北京文艺,http://router.tonyliangli.cn:4022/udp/239.3.1.242:8000
北京文艺,http://vnds.vicp.net:4000/udp/239.3.1.242:8000
北京文艺,http://qnap.yjnhome.com:4000/udp/239.3.1.242:8000
北京文艺,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.201.163.132:10000/udp/239.3.1.242:8000
北京文艺,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.193.229.227:9999/udp/239.3.1.242:8000
北京文艺,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://123.116.139.163:8888/udp/239.3.1.242:8000
北京影视,http://111.13.42.234/PLTV/88888888/224/3221226486/1.m3u8
北京影视,http://live.cooltv.top/tv/btime.php?id=btvys
北京影视,http://lay6.3322.org:4022/udp/239.3.1.158:8000
北京影视,http://router.tonyliangli.cn:4022/udp/239.3.1.158:8000
北京影视,http://vnds.vicp.net:4000/udp/239.3.1.158:8000
北京影视,http://qnap.yjnhome.com:4000/udp/239.3.1.158:8000
北京影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.201.163.132:10000/udp/239.3.1.158:8000
北京影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.193.229.227:9999/udp/239.3.1.158:8000
北京影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://123.116.139.163:8888/udp/239.3.1.158:8000
北京财经,http://111.13.42.6/PLTV/88888888/224/3221226560/1.m3u8 
北京财经,http://live.cooltv.top/tv/btime.php?id=btvcj
北京生活,http://111.13.42.242/PLTV/88888888/224/3221226561/1.m3u8 
北京生活,http://111.13.42.235/PLTV/88888888/224/3221226561/1.m3u8
北京生活,http://live.cooltv.top/tv/btime.php?id=btvsh
北京生活,http://111.62.156.15/pull.brtvcloud.com/brtv8kapptv/brtv8kappshenghuo.m3u8
北京生活,http://lay6.3322.org:4022/udp/239.3.1.117:8000
北京生活,http://router.tonyliangli.cn:4022/udp/239.3.1.117:8000
北京生活,http://vnds.vicp.net:4000/udp/239.3.1.117:8000
北京生活,http://qnap.yjnhome.com:4000/udp/239.3.1.117:8000
北京生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.201.163.132:10000/udp/239.3.1.117:8000
北京生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.193.229.227:9999/udp/239.3.1.117:8000
北京生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://123.116.139.163:8888/udp/239.3.1.117:8000
北京新闻,http://111.13.42.235/PLTV/88888888/224/3221226437/1.m3u8
北京新闻,http://live.cooltv.top/tv/btime.php?id=btvxw 
北京新闻,http://lay6.3322.org:4022/udp/239.3.1.159:8000
北京新闻,http://router.tonyliangli.cn:4022/udp/239.3.1.159:8000
北京新闻,http://vnds.vicp.net:4000/udp/239.3.1.159:8000
北京新闻,http://qnap.yjnhome.com:4000/udp/239.3.1.159:8000
北京新闻,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.201.163.132:10000/udp/239.3.1.159:8000
北京新闻,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.193.229.227:9999/udp/239.3.1.159:8000
北京新闻,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://123.116.139.163:8888/udp/239.3.1.159:8000

天津新闻,http://home.bh3bbb.com:40000/udp/225.1.1.130:5002
天津新闻,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.130:5002
天津新闻,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.130:5002
天津文艺,http://home.bh3bbb.com:40000/udp/225.1.1.131:5002
天津文艺,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.131:5002
天津文艺,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.131:5002
天津影视,http://home.bh3bbb.com:40000/udp/225.1.1.149:5002
天津影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.149:5002
天津影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.149:5002
天津都市,http://home.bh3bbb.com:40000/udp/225.1.1.128:5002
天津都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.128:5002
天津都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.128:5002
天津体育,http://home.bh3bbb.com:40000/udp/225.1.1.122:5002
天津体育,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.122:5002
天津体育,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.122:5002
天津科教,http://home.bh3bbb.com:40000/udp/225.1.1.129:5002
天津科教,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.162.206.23:8686/udp/225.1.1.129:5002
天津科教,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://111.167.37.17:5002/udp/225.1.1.129:5002

云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://112.114.137.160:888/hls/36/index.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南影视,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://112.114.137.160:888/hls/37/index.m3u8
云南娱乐,https://hwapi.yunshicloud.com/62hdvf/iq8639.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南娱乐,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://112.114.137.160:888/hls/40/index.m3u8
云南生活,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
云南生活,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南公共,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://112.114.137.160:888/hls/38/index.m3u8
丽江新闻综合,https://hwapi.yunshicloud.com/6jx775/d4618f.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
丽江公共,https://hwapi.yunshicloud.com/mj1170/06qk26.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
怒江新闻综合，https://hwapi.yunshicloud.com/s5xpv2/9r4ei4.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱公共频道,rtmp://tv.pebtv.cn:1936/channerllive/ch2
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
普洱科教频道,rtmp://tv.pebtv.cn:1936/channerllive/ch3
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8
砚山综合,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
砚山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ystv.flv
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
靖江新闻,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8

安徽影院,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd

黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild

吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8?zjild
吉林都市,http://stream1.jlntv.cn/dspd/playlist.m3u8
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8?zjild
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8?zjild
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?zjild
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8?zjild


河北经济生活,https://jwplay.hebyun.com.cn/live/hbjjshtv/1500k/tzwj_video.m3u8?zhebd
河北经济生活,https://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=5ae52d7ff5118e85c19a12237a3518cb
河北经济生活,https://tv.pull.hebtv.com/jishi/jingjishenghuo.flv?t=2510710360&k=6494958546ba14f920b575250b82577d
河北经济生活,rtmp://tv.pull.hebtv.com/jishi/jingjishenghuo?t=2510710360&k=e9cb300c86291ab416324f4697519886
河北经济生活,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北经济生活,http://event.pull.hebtv.com/jishi/jingjishenghuo.flv
河北经济生活,rtmp://event.pull.hebtv.com/jishi/jingjishenghuo
河北经济生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://60.4.9.118:8888/udp/239.253.92.171:6001
河北经济生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://121.16.182.86:4000/udp/239.253.92.171:6001
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8?zhebd
河北都市,https://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=0a371e84fa6980927f5b617687e1ad11
河北都市,https://tv.pull.hebtv.com/jishi/dushipindao.flv?t=2510710360&k=7bd4710986c2af7552dcf3d4686da62b
河北都市,rtmp://tv.pull.hebtv.com/jishi/dushipindao?t=2510710360&k=f64bdf05a94d8565bb4d68d7b39f5299
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8
河北都市,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
河北都市,http://event.pull.hebtv.com/jishi/dushipindao.flv
河北都市,rtmp://event.pull.hebtv.com/jishi/dushipindao
河北都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://60.4.9.118:8888/udp/239.253.92.172:6002
河北都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://121.16.182.86:4000/udp/239.253.92.172:6002
河北影视剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8?zhebd
河北影视剧,https://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=2510710360&k=22da13f91d94e04e4935c5ed39dbdb62
河北影视剧,https://tv.pull.hebtv.com/jishi/yingshijupindao.flv?t=2510710360&k=615492494de96b182322e871a6df4eb2
河北影视剧,rtmp://tv.pull.hebtv.com/jishi/yingshijupindao?t=2510710360&k=e19e2d3d203800d5bbbe3d9d7dedf814
河北影视剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8
河北影视剧,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
河北影视剧,http://event.pull.hebtv.com/jishi/yingshijupindao.flv
河北影视剧,rtmp://event.pull.hebtv.com/jishi/yingshijupindao
河北影视剧,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://60.4.9.118:8888/udp/239.253.92.173:6003
河北影视剧,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://121.16.182.86:4000/udp/239.253.92.173:6003
河北公共,https://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=753a034a499730b224c99667ec91eb4e
河北公共,https://tv.pull.hebtv.com/jishi/gonggongpindao.flv?t=2510710360&k=cff96e95e38e24efef71d7b2d9e884b9
河北公共,rtmp://tv.pull.hebtv.com/jishi/gonggongpindao?t=2510710360&k=583e973892ece1d85c1a16d071254cc0
河北公共,https://jwplay.hebyun.com.cn/live/hbggtv/1500k/tzwj_video.m3u8
河北公共,https://event.pull.hebtv.com/jishi/gonggongpindao.m3u8
河北公共,http://event.pull.hebtv.com/jishi/gonggongpindao.flv
河北公共,rtmp://event.pull.hebtv.com/jishi/gonggongpindao
河北农民,https://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=1c19f1e16256d45e9fdcb9b6725647cc
河北农民,https://tv.pull.hebtv.com/jishi/nongminpindao.flv?t=2510710360&k=644e1285d17a22dfa4febf82d6a7edb5
河北农民,rtmp://tv.pull.hebtv.com/jishi/nongminpindao?t=2510710360&k=6f3d40ec06edb677c2f3b6343d950505
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8
河北农民,https://event.pull.hebtv.com/jishi/nongminpindao.m3u8
河北农民,http://event.pull.hebtv.com/jishi/nongminpindao.flv
河北农民,rtmp://event.pull.hebtv.com/jishi/nongminpindao
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd

辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁都市,rtsp://221.203.83.34:554/PLTV/88888888/224/0/3221226079/000000000cax.smil
辽宁都市,rtsp://60.22.151.41/PLTV/88888888/224/0/3221226079/000000000cax.smil
辽宁都市,http://39.135.129.165/hwottcdn.ln.chinamobile.com/PLTV/-/224/3221226760/index.m3u8
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000068
辽宁都市,http://wsjby.vicp.cc:4000/udp/232.0.0.154:1234
辽宁都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.224.29.54:4022/udp/232.0.0.154:1234
辽宁都市,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://119.117.236.98:55555/udp/232.0.0.154:1234
辽宁生活,http://wsjby.vicp.cc:4000/udp/232.0.0.150:1234
辽宁生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.224.29.54:4022/udp/232.0.0.150:1234
辽宁生活,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://119.117.236.98:55555/udp/232.0.0.150:1234
辽宁经济,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226703/10000100000000060000000006465081_0.smil
辽宁公共,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226724/10000100000000060000000006465082_0.smil
辽宁公共,http://wsjby.vicp.cc:4000/udp/232.0.0.168:1234
辽宁公共,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://113.224.29.54:4022/udp/232.0.0.168:1234
辽宁公共,http://zb.688768.xyz/zubo/z.php?member=35vlfdvuytkldmknuvfdd&playurl=http://119.117.236.98:55555/udp/232.0.0.168:1234
